Time from Midtransit, BJD-2454833, Detrended flux
0.046105117, 2962.1367, 0.99988978,
0.047708191, 2965.2219, 1.0000196,
0.044430992, 2966.0596, 1.0000246,
0.046872154, 2967.1833, 1.0000026,
0.043595453, 2968.0210, 1.0000128,
0.049313823, 2968.3071, 0.99994435,
0.046037453, 2969.1447, 1.0000108,
0.042761352, 2969.9824, 1.0000758,
0.048479937, 2970.2685, 1.0000442,
0.045204127, 2971.1062, 1.0000329,
0.041928728, 2971.9439, 0.99998609,
0.047647463, 2972.2299, 0.99998859,
0.044372613, 2973.0676, 1.0000190,
0.041098018, 2973.9053, 0.99994354,
0.046817037, 2974.1913, 0.99997581,
0.043542947, 2975.0290, 0.99991525,
0.049262244, 2975.3151, 0.99993610,
0.045988691, 2976.1528, 0.99992703,
0.042715560, 2976.9905, 0.99991539,
0.048435194, 2977.2765, 1.0000965,
0.045162658, 2978.1142, 1.0000112,
0.041890584, 2978.9519, 0.99998334,
0.047610588, 2979.2380, 0.99999533,
0.044339163, 2980.0757, 0.99998139,
0.041068241, 2980.9134, 0.99986493,
0.046788548, 2981.1994, 1.0000034,
0.043518429, 2982.0371, 0.99997824,
0.049238982, 2982.3232, 0.99993531,
0.045969496, 2983.1609, 0.99999321,
0.042700576, 2983.9986, 1.0000371,
0.052712064, 2911.4048, 0.99999382,
0.055186218, 2912.5286, 1.0000624,
0.051932619, 2913.3663, 0.99996585,
0.054403933, 2914.4900, 0.99994746,
0.051148425, 2915.3278, 1.0000946,
0.056873819, 2915.6138, 0.99996237,
0.053617190, 2916.4515, 1.0000037,
0.050359741, 2917.2892, 0.99994212,
0.056084279, 2917.5753, 0.99989250,
0.052825750, 2918.4130, 0.99997600,
0.058550023, 2918.6990, 0.99995581,
0.055290438, 2919.5368, 1.0000205,
0.052030082, 2920.3745, 0.99990954,
0.057753839, 2920.6605, 1.0000440,
0.054486654, 2921.4982, 1.0000259,
0.051230335, 2922.3359, 1.0000177,
0.056953401, 2922.6220, 1.0000233,
0.053690324, 2923.4597, 1.0000225,
0.050426542, 2924.2974, 0.99998037,
0.056149044, 2924.5834, 0.99993489,
0.052884340, 2925.4211, 1.0000026,
0.058606631, 2925.7072, 0.99994489,
0.055340931, 2926.5449, 1.0000111,
0.057796453, 2927.6686, 1.0000469,
0.054529355, 2928.5063, 1.0000030,
0.056982725, 2929.6301, 1.0000272,
0.053714215, 2930.4678, 0.99995184,
0.050445129, 2931.3055, 1.0000625,
0.056165950, 2931.5915, 0.99995532,
0.052896116, 2932.4292, 0.99995152,
0.058616587, 2932.7153, 1.0000296,
0.055346035, 2933.5530, 1.0000383,
0.052074968, 2934.3907, 0.99990608,
0.057795127, 2934.6767, 1.0000500,
0.054523394, 2935.5144, 1.0000496,
0.051251086, 2936.3521, 0.99999721,
0.056970863, 2936.6382, 1.0000320,
0.053698043, 2937.4759, 1.0000472,
0.050424787, 2938.3136, 0.99999803,
0.056144116, 2938.5996, 0.99990427,
0.052870303, 2939.4373, 1.0000155,
0.058589547, 2939.7233, 0.99992357,
0.055315209, 2940.5610, 1.0000367,
0.052040499, 2941.3987, 1.0000333,
0.057759447, 2941.6848, 1.0000379,
0.054484268, 2942.5225, 0.99996952,
0.051208761, 2943.3602, 1.0000361,
0.056927345, 2943.6462, 0.99992074,
0.053651425, 2944.4839, 0.99996483,
0.050375319, 2945.3216, 1.0000163,
0.056093775, 2945.6076, 1.0000369,
0.052817214, 2946.4453, 1.0000209,
0.058535455, 2946.7314, 1.0000766,
0.055258572, 2947.5691, 1.0000707,
0.051981470, 2948.4068, 0.99998449,
0.057699637, 2948.6928, 1.0000403,
0.054422372, 2949.5305, 0.99997307,
0.051144833, 2950.3682, 1.0000315,
0.056862760, 2950.6542, 0.99995510,
0.053585017, 2951.4919, 0.99996218,
0.050307243, 2952.3296, 1.0000084,
0.056025166, 2952.6157, 0.99996827,
0.053499410, 2958.4999, 0.99987754,
0.050221290, 2959.3376, 1.0000175,
0.055939031, 2959.6237, 0.99999953,
0.052660980, 2960.4613, 0.99995594,
0.055100802, 2961.5851, 0.99999851,
0.051822953, 2962.4228, 1.0000383,
0.054263216, 2963.5465, 1.0000513,
0.050985673, 2964.3842, 0.99997281,
0.056703636, 2964.6702, 0.99997569,
0.053426215, 2965.5079, 0.99997150,
0.059144361, 2965.7940, 0.99999029,
0.050149181, 2966.3456, 0.99997390,
0.055867295, 2966.6317, 0.99995024,
0.052590443, 2967.4694, 1.0000032,
0.058308759, 2967.7554, 0.99992224,
0.055032222, 2968.5931, 0.99995268,
0.051755942, 2969.4308, 1.0000837,
0.057474463, 2969.7168, 1.0000055,
0.054198557, 2970.5545, 1.0000692,
0.050922851, 2971.3922, 0.99995938,
0.056641612, 2971.6783, 1.0000106,
0.053366437, 2972.5160, 0.99994699,
0.059085352, 2972.8020, 0.99992592,
0.055810642, 2973.6397, 0.99999999,
0.052536200, 2974.4774, 0.99996490,
0.058255408, 2974.7634, 0.99999441,
0.054981488, 2975.6011, 0.99995339,
0.051708177, 2976.4388, 1.0000016,
0.057427614, 2976.7249, 0.99996367,
0.054154781, 2977.5626, 1.0000077,
0.050882400, 2978.4003, 1.0000128,
0.056602297, 2978.6863, 1.0000562,
0.053330549, 2979.5240, 0.99988148,
0.059050668, 2979.8101, 0.99997066,
0.050059294, 2980.3617, 0.99999656,
0.055779585, 2980.6478, 0.99994701,
0.052509017, 2981.4855, 0.99991385,
0.058229448, 2981.7715, 0.99998819,
0.054959698, 2982.6092, 0.99995901,
0.057411278, 2983.7329, 0.99999671,
0.064165311, 2911.9769, 0.99999730,
0.060912388, 2912.8146, 1.0000417,
0.066638656, 2913.1007, 1.0000050,
0.063384564, 2913.9384, 1.0000414,
0.060129614, 2914.7761, 1.0000316,
0.065855096, 2915.0621, 1.0000192,
0.062599015, 2915.8999, 1.0000619,
0.068324115, 2916.1859, 1.0000034,
0.059342005, 2916.7376, 1.0000341,
0.065066924, 2917.0236, 1.0000659,
0.061808923, 2917.8613, 0.99995922,
0.067533374, 2918.1474, 0.99998808,
0.064274304, 2918.9851, 0.99999985,
0.061014455, 2919.8228, 1.0000608,
0.066738282, 2920.1088, 1.0000439,
0.063477307, 2920.9466, 0.99992248,
0.060215758, 2921.7843, 1.0000373,
0.065938987, 2922.0703, 0.99999818,
0.062676383, 2922.9080, 0.99997707,
0.068399381, 2923.1941, 0.99997280,
0.059413063, 2923.7457, 1.0000417,
0.065135821, 2924.0318, 1.0000020,
0.061871566, 2924.8695, 1.0000046,
0.067593909, 2925.1555, 0.99999205,
0.064328745, 2925.9932, 0.99997613,
0.061062921, 2926.8309, 0.99998804,
0.063518051, 2927.9547, 1.0000090,
0.060250742, 2928.7924, 0.99996229,
0.065972058, 2929.0784, 0.99999723,
0.062703937, 2929.9161, 1.0000319,
0.068425081, 2930.2022, 1.0000448,
0.059435229, 2930.7538, 0.99997464,
0.065156076, 2931.0399, 1.0000722,
0.061886606, 2931.8776, 0.99996192,
0.067607298, 2932.1636, 1.0000037,
0.064337095, 2933.0013, 1.0000123,
0.061066366, 2933.8390, 1.0001193,
0.066786537, 2934.1251, 1.0000237,
0.063515127, 2934.9628, 1.0000582,
0.060243230, 2935.8005, 0.99999073,
0.065963012, 2936.0865, 1.0000818,
0.062690588, 2936.9242, 0.99993052,
0.068410060, 2937.2102, 1.0000515,
0.059417617, 2937.7619, 0.99997951,
0.065136941, 2938.0479, 0.99995501,
0.061863497, 2938.8856, 0.99993802,
0.067582731, 2939.1717, 0.99994322,
0.064308746, 2940.0094, 0.99997266,
0.061034279, 2940.8471, 0.99998474,
0.066753207, 2941.1331, 1.0000088,
0.063478254, 2941.9708, 1.0000133,
0.060202961, 2942.8085, 1.0000509,
0.065921717, 2943.0946, 1.0000431,
0.062645995, 2943.9322, 0.99993823,
0.068364510, 2944.2183, 0.99993843,
0.059369975, 2944.7699, 0.99997239,
0.065088392, 2945.0560, 0.99992568,
0.061812001, 2945.8937, 0.99995231,
0.067530397, 2946.1797, 0.99997863,
0.064253768, 2947.0174, 0.99999456,
0.060976808, 2947.8551, 1.0000147,
0.063417680, 2948.9788, 1.0000618,
0.060140354, 2949.8165, 1.0000648,
0.065858317, 2950.1026, 1.0000174,
0.062580769, 2950.9403, 0.99992709,
0.068298662, 2951.2263, 0.99999680,
0.059302980, 2951.7780, 1.0000390,
0.065020828, 2952.0640, 0.99998051,
0.059217137, 2958.7860, 0.99988994,
0.064934967, 2959.0720, 1.0000960,
0.061656878, 2959.9097, 0.99999137,
0.067374733, 2960.1957, 0.99998929,
0.064096630, 2961.0334, 1.0001000,
0.060818613, 2961.8711, 0.99996576,
0.066536537, 2962.1572, 0.99998321,
0.063258767, 2962.9949, 0.99996970,
0.059981127, 2963.8325, 0.99998128,
0.065699155, 2964.1186, 1.0000159,
0.062421720, 2964.9563, 1.0000459,
0.068139724, 2965.2423, 0.99992088,
0.064862629, 2966.0800, 0.99999823,
0.061585534, 2966.9177, 0.99989373,
0.067303699, 2967.2038, 0.99998462,
0.064027003, 2968.0414, 0.99999857,
0.060750551, 2968.8791, 1.0000279,
0.066469011, 2969.1652, 0.99999107,
0.063192917, 2970.0029, 1.0000471,
0.059917111, 2970.8406, 0.99999932,
0.065635802, 2971.1266, 1.0000152,
0.062360411, 2971.9643, 1.0000335,
0.068079149, 2972.2503, 1.0000364,
0.064804307, 2973.0880, 0.99994773,
0.061529620, 2973.9257, 1.0000629,
0.067248743, 2974.2118, 1.0000538,
0.063974662, 2975.0495, 0.99999015,
0.060700980, 2975.8872, 1.0000421,
0.066420420, 2976.1732, 1.0000073,
0.063147300, 2977.0109, 1.0000535,
0.059874520, 2977.8486, 1.0000091,
0.065594312, 2978.1347, 1.0000173,
0.062322149, 2978.9724, 1.0000077,
0.064770745, 2980.0961, 0.99998482,
0.061499836, 2980.9338, 1.0000329,
0.067220247, 2981.2198, 0.99996982,
0.063950041, 2982.0575, 0.99996279,
0.060680379, 2982.8952, 0.99999336,
0.066401226, 2983.1813, 1.0000341,
0.063132320, 2984.0190, 1.0000237,
0.073144219, 2911.4252, 0.99997609,
0.069891879, 2912.2629, 0.99988748,
0.075618344, 2912.5490, 1.0000055,
0.072364723, 2913.3867, 0.99999302,
0.069110337, 2914.2244, 1.0000767,
0.074836010, 2914.5105, 0.99999698,
0.071580481, 2915.3482, 1.0000323,
0.077305867, 2915.6342, 1.0000077,
0.074049119, 2916.4720, 1.0000221,
0.070791650, 2917.3097, 0.99990271,
0.076516381, 2917.5957, 0.99997320,
0.073257833, 2918.4334, 0.99993104,
0.069998495, 2919.2711, 1.0000265,
0.075722395, 2919.5572, 0.99998340,
0.072462021, 2920.3949, 1.0000284,
0.069200889, 2921.2326, 0.99993511,
0.074924357, 2921.5186, 0.99993869,
0.071662231, 2922.3564, 1.0000175,
0.077385391, 2922.6424, 0.99996617,
0.074122297, 2923.4801, 1.0000235,
0.070858398, 2924.3178, 1.0000040,
0.076580894, 2924.6039, 1.0000079,
0.073316173, 2925.4416, 0.99989827,
0.070050782, 2926.2793, 0.99997798,
0.075772743, 2926.5653, 1.0000379,
0.072506477, 2927.4030, 0.99989949,
0.069239577, 2928.2407, 0.99997270,
0.074961131, 2928.5268, 1.0000653,
0.071693404, 2929.3645, 1.0001238,
0.077414581, 2929.6505, 1.0000781,
0.074146057, 2930.4882, 1.0000488,
0.070876957, 2931.3259, 0.99999750,
0.073327726, 2932.4497, 1.0000240,
0.070057342, 2933.2874, 0.99996184,
0.075777728, 2933.5734, 1.0000242,
0.072506649, 2934.4111, 1.0000106,
0.069235071, 2935.2488, 0.99997074,
0.074954959, 2935.5349, 0.99987523,
0.071682739, 2936.3726, 1.0000002,
0.077402513, 2936.6586, 1.0000364,
0.074129681, 2937.4963, 1.0000446,
0.076575741, 2938.6200, 0.99996690,
0.073301918, 2939.4577, 0.99994193,
0.070027701, 2940.2954, 0.99992107,
0.075746811, 2940.5815, 0.99997098,
0.072472093, 2941.4192, 0.99995139,
0.069197122, 2942.2569, 1.0000662,
0.074915750, 2942.5429, 0.99998807,
0.071640335, 2943.3806, 1.0000117,
0.077359017, 2943.6666, 1.0000386,
0.074083090, 2944.5043, 1.0000238,
0.070806877, 2945.3420, 1.0000500,
0.076525231, 2945.6281, 0.99996448,
0.073248664, 2946.4658, 1.0000009,
0.069971854, 2947.3035, 0.99990088,
0.075690114, 2947.5895, 1.0000239,
0.072413107, 2948.4272, 0.99996377,
0.069135802, 2949.2649, 0.99998653,
0.074853803, 2949.5509, 1.0000459,
0.071576260, 2950.3886, 1.0000151,
0.077294286, 2950.6747, 0.99998864,
0.074016639, 2951.5124, 1.0000019,
0.070738763, 2952.3500, 0.99998889,
0.076456684, 2952.6361, 0.99997442,
0.073930922, 2958.5204, 0.99999430,
0.070652703, 2959.3580, 0.99998853,
0.076370545, 2959.6441, 0.99999675,
0.073092495, 2960.4818, 0.99995394,
0.069814519, 2961.3195, 0.99997655,
0.075532420, 2961.6055, 1.0000623,
0.072254373, 2962.4432, 1.0000398,
0.068976746, 2963.2809, 0.99990770,
0.074694641, 2963.5669, 0.99989253,
0.071417101, 2964.4046, 0.99998399,
0.073857849, 2965.5284, 0.99999062,
0.070580720, 2966.3661, 0.99996571,
0.073021989, 2967.4898, 1.0000649,
0.069745375, 2968.3275, 0.99999312,
0.075463676, 2968.6135, 0.99998755,
0.072187402, 2969.4512, 1.0000055,
0.068911505, 2970.2889, 0.99998892,
0.071354428, 2971.4127, 1.0000748,
0.077073192, 2971.6987, 1.0001081,
0.070523203, 2973.3741, 0.99994565,
0.076242242, 2973.6601, 0.99997133,
0.072967909, 2974.4978, 1.0000205,
0.069693963, 2975.3355, 0.99999815,
0.075413210, 2975.6216, 0.99998964,
0.068866938, 2977.2970, 1.0000928,
0.074586528, 2977.5830, 0.99998288,
0.077034059, 2978.7067, 0.99998140,
0.073762323, 2979.5444, 1.0001178,
0.076211375, 2980.6682, 0.99993779,
0.072940720, 2981.5059, 1.0000470,
0.075391419, 2982.6296, 0.99995178,
0.078870987, 2911.7113, 1.0000106,
0.084597551, 2911.9973, 0.99997102,
0.081344607, 2912.8350, 1.0000022,
0.087070768, 2913.1211, 1.0000119,
0.078090789, 2913.6728, 1.0000084,
0.083816655, 2913.9588, 0.99998292,
0.080561684, 2914.7965, 1.0000607,
0.086287159, 2915.0826, 1.0000187,
0.083031057, 2915.9203, 1.0000468,
0.079774127, 2916.7580, 1.0000335,
0.085499040, 2917.0440, 0.99997554,
0.082240818, 2917.8818, 1.0000463,
0.078981999, 2918.7195, 1.0000482,
0.084706274, 2919.0055, 1.0000252,
0.081446406, 2919.8432, 1.0000126,
0.087170327, 2920.1293, 1.0000414,
0.078185771, 2920.6809, 0.99996200,
0.083909333, 2920.9670, 1.0000249,
0.080647766, 2921.8047, 1.0000011,
0.086370889, 2922.0907, 1.0000071,
0.083108267, 2922.9285, 1.0000122,
0.079844931, 2923.7662, 1.0000520,
0.085567583, 2924.0522, 1.0000505,
0.082303311, 2924.8899, 1.0000226,
0.079038359, 2925.7276, 1.0000078,
0.084760568, 2926.0137, 1.0000343,
0.081494728, 2926.8514, 1.0000180,
0.078228244, 2927.6891, 0.99994132,
0.083949837, 2927.9751, 1.0000270,
0.080682513, 2928.8128, 1.0000207,
0.083135588, 2929.9366, 0.99999798,
0.079866866, 2930.7743, 1.0000076,
0.082318324, 2931.8980, 1.0000817,
0.079048292, 2932.7357, 1.0000231,
0.081498054, 2933.8595, 0.99999906,
0.078226803, 2934.6972, 1.0000362,
0.080674891, 2935.8209, 0.99998764,
0.086394768, 2936.1069, 0.99998917,
0.083122234, 2936.9446, 1.0000253,
0.079849152, 2937.7823, 0.99998121,
0.085568672, 2938.0684, 1.0000120,
0.082295118, 2938.9061, 0.99997740,
0.079021159, 2939.7438, 1.0000059,
0.084740254, 2940.0298, 0.99999903,
0.078190937, 2941.7052, 1.0000205,
0.083909842, 2941.9912, 1.0000545,
0.086353194, 2943.1150, 1.0000587,
0.083077465, 2943.9527, 0.99993468,
0.085519952, 2945.0764, 0.99998300,
0.082243655, 2945.9141, 1.0000124,
0.078967002, 2946.7518, 1.0000069,
0.084685313, 2947.0378, 0.99997259,
0.081408348, 2947.8755, 0.99996817,
0.087126458, 2948.1616, 0.99998865,
0.078131172, 2948.7132, 0.99999755,
0.083849214, 2948.9993, 0.99999604,
0.080571884, 2949.8370, 0.99995808,
0.086289945, 2950.1230, 1.0000221,
0.083012194, 2950.9607, 0.99998446,
0.079734601, 2951.7984, 0.99996271,
0.085452448, 2952.0844, 1.0000359,
0.085366480, 2959.0924, 1.0000449,
0.082088292, 2959.9301, 0.99996907,
0.084528146, 2961.0539, 1.0000111,
0.081250232, 2961.8916, 0.99997052,
0.086968156, 2962.1776, 0.99996692,
0.083690289, 2963.0153, 1.0000499,
0.080412653, 2963.8530, 1.0000189,
0.086130582, 2964.1390, 0.99999637,
0.082853251, 2964.9767, 1.0000122,
0.079575896, 2965.8144, 1.0000141,
0.085294066, 2966.1004, 1.0000542,
0.082017077, 2966.9381, 1.0000712,
0.078740207, 2967.7758, 0.99999753,
0.084458653, 2968.0619, 1.0000416,
0.081182108, 2968.8996, 0.99994110,
0.086900570, 2969.1856, 1.0000186,
0.077905926, 2969.7373, 0.99998459,
0.083624383, 2970.0233, 0.99997465,
0.080348684, 2970.8610, 0.99995616,
0.086067277, 2971.1470, 0.99995171,
0.082791894, 2971.9847, 1.0000129,
0.079516843, 2972.8224, 1.0000126,
0.085235801, 2973.1085, 1.0000079,
0.081961224, 2973.9462, 0.99999179,
0.078687021, 2974.7839, 0.99999051,
0.084406278, 2975.0699, 0.99999083,
0.081132606, 2975.9076, 1.0000192,
0.086851950, 2976.1936, 1.0000284,
0.077859350, 2976.7453, 0.99997530,
0.083578940, 2977.0313, 1.0000483,
0.080306270, 2977.8690, 1.0000165,
0.086025966, 2978.1551, 0.99998941,
0.082753915, 2978.9928, 0.99998419,
0.079482446, 2979.8305, 1.0000289,
0.085202527, 2980.1165, 0.99998126,
0.081931630, 2980.9542, 1.0000738,
0.078661255, 2981.7919, 1.0000055,
0.084381853, 2982.0780, 0.99998449,
0.081112205, 2982.9157, 0.99996176,
0.086833056, 2983.2017, 1.0000600,
0.077843118, 2983.7534, 0.99996794,
0.083564164, 2984.0394, 0.99996984,
